timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-06T15:50:29,codecarbon,cd31c8df-147d-4787-a311-c76d80cd6bba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.524176000035368,5.395592868419229e-07,3.540006448267147e-07,1.2314229126000005,0.0,10.0,3.484933341752721e-07,0.0,2.824582222254119e-06,3.173075556429391e-06,0.0,Canada,CAN,,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,4,Intel(R) Celeron(R) N4120 CPU @ 1.10GHz,0,,,,7.817848205566406,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T06:43:42,codecarbon,6d51237b-1189-4c09-babe-97fe43ff2265,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5565215999959037,5.499127322559881e-07,3.532959210186581e-07,1.0537494287999998,0.0,10.0,3.085666645319473e-07,0.0,2.925396111095324e-06,3.233962775627272e-06,0.0,Canada,CAN,,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,4,Intel(R) Celeron(R) N4120 CPU @ 1.10GHz,0,,,,7.817848205566406,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T06:55:12,codecarbon,00bc0e9f-dc6c-487e-a423-15b9681cbc67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5152135000098497,5.307583340039466e-07,3.5028617023310333e-07,1.1290497774,0.0,10.0,3.1698389259962744e-07,0.0,2.8043344445500734e-06,3.121318337149701e-06,0.0,Canada,CAN,,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,4,Intel(R) Celeron(R) N4120 CPU @ 1.10GHz,0,,,,7.817848205566406,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T07:07:35,matrix_operations_benchmark,de943184-c3bd-4cd8-976c-e9960c90eec9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.666799400001764,5.13516326635744e-06,4.814155656059859e-07,0.6991783089,0.0,10.0,1.97366717683198e-06,0.0,2.8225536944228224e-05,3.0199204121060203e-05,0.0,Canada,CAN,,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,4,Intel(R) Celeron(R) N4120 CPU @ 1.10GHz,0,,,,7.817848205566406,machine,0.0,0,86.68571428571428,6.775702885219029,N,1.0,0.0
2026-05-10T11:26:20,codecarbon,176358b7-35c3-4f9b-8459-194c8389c51c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.567216300056316,5.411794066117347e-07,3.453125178651397e-07,0.7994005998,0.0,10.0,2.35871873777415e-07,0.0,2.9467313889957347e-06,3.1826032627731497e-06,0.0,Canada,CAN,,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,4,Intel(R) Celeron(R) N4120 CPU @ 1.10GHz,0,,,,7.817848205566406,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-11T10:47:52,codecarbon,9524781f-bc23-4079-b066-156dcf690755,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.549120599986054,5.6237946541044e-07,3.630314291963472e-07,1.3903611882,0.0,10.0,4.0404378893622217e-07,0.0,2.903234166701117e-06,3.307277955637339e-06,0.0,Canada,CAN,,,,Windows-11-10.0.26200-SP0,3.14.3,3.2.6,4,Intel(R) Celeron(R) N4120 CPU @ 1.10GHz,0,,,,7.817848205566406,machine,0.0,0,0.0,0.0,N,1.0,0.0
